ID;alim_grp_code;alim_ssgrp_code;alim_grp_nom_eng;alim_ssgrp_nom_eng;alim_code;alim_nom_eng;Water (g/100g);Protein (g/100g);Carbohydrate (g/100g);Fat (g/100g);Sugars (g/100g);glucose (g/100g);lactose (g/100g);has_lactose;has_seafood;has_egg
2527;7;706;sugar and confectionery;sweet biscuits;24034;Breakfast biscuit (cookie);2.1;7.81;65.8;16.3;21;0.21;0.3;0;0;0
2528;7;706;sugar and confectionery;sweet biscuits;24035;Breakfast biscuit (cookie), reduced sugar;0;7.68;66.3;16;20.2;0;0;0;0;0
2529;7;706;sugar and confectionery;sweet biscuits;24036;Biscuit (cookie), with chocolate, ;1.21;6.43;61.7;26.9;34.3;0.2;1.17;0;0;0
2530;7;706;sugar and confectionery;sweet biscuits;24037;Biscuit (cookie) filled with fruit paste or fruit puree;12.7;4.43;69.2;9.11;43.4;8.1;0.2;0;0;0
2531;7;706;sugar and confectionery;sweet biscuits;24038;Biscuit (cookie), chocolate covering;2.72;6.93;61.9;25;36.7;0.14;3.56;0;0;0
2532;7;706;sugar and confectionery;sweet biscuits;24039;Biscuit bar filled with fruits, reduced fat;10.5;3.32;75.7;7.12;41.9;0;0;0;0;0
2533;7;706;sugar and confectionery;sweet biscuits;24040;Breakfast biscuit (cookie), with chocolate;2.5;6.5;69.7;16.6;29.8;0.2;0.4;0;0;0
2534;7;706;sugar and confectionery;sweet biscuits;24041;Breakfast biscuit (cookie) with cereals, fortified with vitamins and chemical elements;1.9;7.44;67.7;15.7;23.4;0.19;0.2;0;0;0
2535;7;706;sugar and confectionery;sweet biscuits;24049;Biscuit shortbread, with butter;2.89;6.4;64.8;22.7;24.3;0.2;0.2;0;0;0
2536;7;706;sugar and confectionery;sweet biscuits;24050;Biscuit shortbread, with butter and chocolate;2.6;6.64;61;25.3;28.9;0.62;0.26;0;0;0
2537;7;706;sugar and confectionery;sweet biscuits;24051;Biscuit sponge cake, with chocolate, pre-packed;5.29;7.39;60.9;22.8;43.1;1.5;0;0;0;0
2538;7;706;sugar and confectionery;sweet biscuits;24052;Biscuit (small tart), with chocolate, pre-packed;2.7;6.65;60.2;25.8;29.2;0.19;1.74;0;0;0
2539;7;706;sugar and confectionery;sweet biscuits;24053;Biscuit shortbread, with chocolate, pre-packed;0;6.84;63.7;23.5;28.2;0;0;0;0;0
2540;7;706;sugar and confectionery;sweet biscuits;24054;Biscuit shortbread, with fruits;3.3;5.93;67.6;19.3;31;1.3;0.3;0;0;0
2541;7;706;sugar and confectionery;sweet biscuits;24055;Biscuit (cookie) with nuts (no chocolate or lightly chocolate-flavoured);3.1;5.5;59.8;27.2;29.7;0.62;0.18;0;0;0
2542;7;706;sugar and confectionery;sweet biscuits;24056;Florentine biscuit (chocolate sweet biscuit (cookie) with almonds);2;9.31;50.7;28.7;44.1;4.41;2.61;0;0;0
2543;7;706;sugar and confectionery;sweet biscuits;24060;Pastry biscuit with meringue;0;7.42;56;30.7;46.1;0;0;0;0;0
2544;7;706;sugar and confectionery;sweet biscuits;24070;Shortbread cookie w coconut;2.72;7.1;66.5;20.1;24.2;0.3;0;0;0;0
2545;7;706;sugar and confectionery;sweet biscuits;24071;Shortbread pastry biscuit;5;8.38;59.4;22.9;0;0.5;0.5;0;0;0
2546;7;706;sugar and confectionery;sweet biscuits;24072;Shortbread cookie with fruit (apple, red berries, etc,);0;5.85;66;21.1;32;0.58;0;0;0;0
2547;7;706;sugar and confectionery;sweet biscuits;24080;Shortbread cookie with cocoa or chocolate, or praline or other;3.61;6.63;61.2;24.6;27.3;0;0;0;0;0
2548;7;706;sugar and confectionery;sweet biscuits;24225;Biscuit (cookie), snack with dairy or vanilla filling;2.19;5.36;71.2;18.6;34.7;0.6;0.2;0;0;0
2549;7;706;sugar and confectionery;sweet biscuits;24231;Biscuit (cookie), snack w chocolate filling;2.33;6.7;67.9;18;29.8;0.23;0.55;0;0;0
2550;7;706;sugar and confectionery;sweet biscuits;24240;Biscuit (cookie), snack with fruits filling;0.99;6.64;73.3;17.4;31.6;6.6;0.2;0;0;0
2551;7;706;sugar and confectionery;sweet biscuits;24300;Wafer biscuit without filling;2.93;9;76.8;8;35;0.23;0;0;0;0
2552;7;706;sugar and confectionery;sweet biscuits;24311;Wafer biscuit, filled with chocolate, ;1.64;6.38;57.2;29.8;35.8;0.13;2.62;0;0;0
2553;7;706;sugar and confectionery;sweet biscuits;24312;Wafer biscuit, filled with nuts (hazelnut, almond, praline, etc,), with chocolate or not, ;2.31;7.31;59.6;26.4;37.4;5.72;1.34;0;0;0
2554;7;706;sugar and confectionery;sweet biscuits;24313;Wafer biscuit, plain or vanilla flavoured, ;1.1;5.75;60.1;30.1;32.9;5.98;5.93;0;0;0
2555;7;706;sugar and confectionery;sweet biscuits;24320;Wafer biscuit, with fruits;9.32;4.43;82.4;1.58;41.7;15.6;0;0;0;0
2556;7;706;sugar and confectionery;sweet biscuits;24360;Cigarette biscuit;2.47;5.29;63;27.5;38;0.5;0;0;0;0
2557;7;706;sugar and confectionery;sweet biscuits;24370;Crepe dentelle;2.9;6.27;72.1;15.5;36.7;2.75;0;0;0;0
2558;7;706;sugar and confectionery;sweet biscuits;24371;Wafer cookie, with chocolate, ;0;5.91;67.9;21.8;42.4;0.94;0;0;0;0
2559;7;706;sugar and confectionery;sweet biscuits;24430;Biscuit (cookie), sponge fingers or Lady fingers;6.3;7.98;79.9;3.77;47.9;0.5;0.5;0;0;0
2560;7;706;sugar and confectionery;sweet biscuits;24441;Biscuit (cookie), cat tongue type;2.98;5.66;77.9;10.7;40.3;0.39;1.25;0;0;0
2561;7;706;sugar and confectionery;sweet biscuits;24520;Meringue;0.8;4.11;94.3;0.5;94.3;0.2;0.2;0;0;0
2562;7;706;sugar and confectionery;sweet biscuits;24615;Biscuit (cookie), thin, w almonds;3.2;7.8;68;18.1;39.2;0.25;0;0;0;0
2563;7;706;sugar and confectionery;sweet biscuits;24616;Biscuit (cookie), thin, w fruits;0;5.43;74.9;8.28;26.9;0;0;0;0;0
2564;7;706;sugar and confectionery;sweet biscuits;24659;Biscuit puff pastry;2.49;6.1;60.5;27.6;21.6;1.59;0.2;0;0;0
2565;7;706;sugar and confectionery;sweet biscuits;24660;Biscuit ( puff pastry), palmier, from bakery;6.12;5.93;53.1;28.2;21.8;0.8;0.2;0;0;0
2566;7;706;sugar and confectionery;sweet biscuits;24678;Biscuit sponge cake with fruits covering, pre-packed;15.5;4.44;74.4;2.1;51.1;12.6;0.1;0;0;0
2567;7;706;sugar and confectionery;sweet biscuits;24679;Biscuit (small tart), with fruit covering;6.84;4.7;71.3;14.2;32.7;8.87;0.2;0;0;0
2568;7;706;sugar and confectionery;sweet biscuits;24680;Soft cake, filled with fruit paste or fruit puree and sugar icing coated;13.3;4.25;79.3;1.92;52.9;14.3;0.2;0;0;0
2569;7;706;sugar and confectionery;sweet biscuits;24684;Biscuit (cookie), with chocolate drops;3.46;6.47;59;25.9;31.5;0.2;0.11;0;0;0
2570;7;706;sugar and confectionery;sweet biscuits;24685;Cone, wafer for ice cream;0;7.5;80.4;5;25.6;0;0;0;0;0
2571;7;706;sugar and confectionery;sweet biscuits;24686;Dried sponge cake filled with fruits and covered with chocolate;13.8;3.23;69.5;10.6;51.7;7.2;0.2;0;0;0
2572;7;706;sugar and confectionery;sweet biscuits;24690;Biscuit (cookie), reduced sugar;0;20.8;43.8;18.5;19.3;0;0;0;0;0
2573;7;707;sugar and confectionery;breakfast cereals;32000;Breakfast cereals, popped or puffed wheat grain, with honey or caramel, fortified with vitamins and chemical elements;1;8;82.2;2.2;35.3;3.68;0.1;0;0;0
2574;7;707;sugar and confectionery;breakfast cereals;32001;Breakfast cereals, with chocolate, not filled, fortified with vitamins and chemical elements;2.7;8.13;70.4;8.9;26.2;0.2;0.85;0;0;0
2575;7;707;sugar and confectionery;breakfast cereals;32002;Breakfast cereals, rich in fibre, with or without fruits, fortified with vitamins and chemical elements;3.57;11.5;59.3;4.42;22.1;0;0;0;0;0
2576;7;707;sugar and confectionery;breakfast cereals;32003;Breakfast cereals, sweet (average);3.58;7.78;75.3;6.08;24.6;1.1;0.63;0;0;0
2577;7;707;sugar and confectionery;breakfast cereals;32004;Muesli (average);5.72;7.49;66.6;12.2;25.9;3.84;1.23;0;0;0
2578;7;707;sugar and confectionery;breakfast cereals;32005;Breakfast cereals, corn flakes, plain, fortified with vitamins and chemical elements;2.98;7.4;83.2;0.87;9.53;1.99;0.2;0;0;0
2579;7;707;sugar and confectionery;breakfast cereals;32006;Breakfast cereals, puffed/popped rice, fortified with vitamins and chemical elements;1.47;6.66;87;1.5;8;0.5;0.2;0;0;0
2580;7;707;sugar and confectionery;breakfast cereals;32008;Breakfast cereals, rich in fibre, with chocolate, fortified with vitamins and chemical elements;0;10.7;64;6.75;19.3;0;0;0;0;0
2581;7;707;sugar and confectionery;breakfast cereals;32009;Breakfast cereals, chocolate wheat grain flakes, fortified with vitamins and chemical elements;2.03;9.04;77.7;3.24;29.9;0.24;0.2;0;0;0
2582;7;707;sugar and confectionery;breakfast cereals;32011;Breakfast cereals, chocolate wheat grain flakes (not fortified with vitamins and chemical elements);2.1;8.48;80.1;2.64;30.3;0.2;0.2;0;0;0
2583;7;707;sugar and confectionery;breakfast cereals;32012;Breakfast cereals, chocolate puffed/popped rice (not fortified with vitamins and chemical elements);2.8;6.01;84.2;2.2;32.5;0.4;0.5;0;0;0
2584;7;707;sugar and confectionery;breakfast cereals;32013;Breakfast cereals, with chocolate, not filled (not fortified with vitamins and chemical elements);0;7.73;79.6;2.93;31.2;0.33;0;0;0;0
2585;7;707;sugar and confectionery;breakfast cereals;32014;Breakfast cereals, corn flakes, plain (not fortified with vitamins and chemical elements);0;8.14;82.8;1.05;5.43;0;0;0;0;0
2586;7;707;sugar and confectionery;breakfast cereals;32016;Breakfast cereals, filled with chocolate or chocolate-hazelnuts, fortified with vitamins and chemical elements;4.2;7.81;69.2;13;29.1;0.47;2.07;0;0;0
2587;7;707;sugar and confectionery;breakfast cereals;32017;Breakfast cereals, filled with chocolate or chocolate-hazelnuts;0;7.33;67.2;14.8;34.3;0.14;0;0;0;0
2588;7;707;sugar and confectionery;breakfast cereals;32018;Breakfast cereals, filled with a filling other than chocolate, fortified with vitamins and chemical elements;8.6;8.42;64.7;13.3;31.2;6.8;0.2;0;0;0
2589;7;707;sugar and confectionery;breakfast cereals;32021;Breakfast cereals, diet, plain or with honey, fortified with vitamins and chemical elements;2.6;11.4;78.6;1.65;17.2;0;0;0;0;0
2590;7;707;sugar and confectionery;breakfast cereals;32022;Breakfast cereals, diet, with chocolate, fortified with vitamins and chemical elements;3.3;7.5;73.9;5.9;19.5;0.41;0.1;0;0;0
2591;7;707;sugar and confectionery;breakfast cereals;32023;Breakfast cereals, diet, with fruits, fortified with vitamins and chemical elements;3;10.5;77.9;1.74;20.6;0;0;0;0;0
2592;7;707;sugar and confectionery;breakfast cereals;32025;Breakfast cereals, diet, with dried fruits, fortified with vitamins and chemical elements;0;8.91;75.5;4.93;23.7;0;0;0;0;0
2593;7;707;sugar and confectionery;breakfast cereals;32028;Breakfast cereals, diet, with chocolate, not fortified;2.5;10.3;74.6;7.01;22.9;0.5;0.4;0;0;0
2594;7;707;sugar and confectionery;breakfast cereals;32029;Breakfast cereals, diet, with fruits, not fortified;3.1;10.5;78.7;1.4;19;2.4;0.3;0;0;0
2595;7;707;sugar and confectionery;breakfast cereals;32030;Breakfast cereals, diet, plain, not fortified;0;11.3;79;1.25;15.4;0;0;0;0;0
2596;7;707;sugar and confectionery;breakfast cereals;32031;Breakfast cereals, sweet, fortified with vitamins and chemical elements (average);3.48;7.51;75;6.77;24.4;1.23;0.75;0;0;0
2597;7;707;sugar and confectionery;breakfast cereals;32032;Breakfast cereals, sweetnot fortified with vitamins and chemical elements (average);2.65;8.23;79.2;3.24;28.6;0.69;0.17;0;0;0
2598;7;707;sugar and confectionery;breakfast cereals;32107;Breakfast cereals, corn flakes, sugar iced (not fortified with vitamins and chemical elements);0;4.4;88;0.6;29.6;0;0;0;0;0
2599;7;707;sugar and confectionery;breakfast cereals;32108;Muesli, crunchy, with fruits and/or dried fruits, grains (not fortified with vitamins and chemical elements);4.3;8.88;59.7;16.7;21.7;4.49;0.2;0;0;0
2600;7;707;sugar and confectionery;breakfast cereals;32109;Muesli, crunchy, with chocolate (not fortified with vitamins and chemical elements);2.4;8.57;63.2;16.7;22.7;0.36;0.36;0;0;0
2601;7;707;sugar and confectionery;breakfast cereals;32110;Muesli, flakes (Bircher-style), with fruits or dried fruits, fortified with vitamins and chemical elements;9.8;9.19;65.4;5;23.8;4.4;3.66;0;0;0
2602;7;707;sugar and confectionery;breakfast cereals;32111;Muesli, crunchy, with fruits or dried fruits, fortified with vitamins and chemical elements;3.05;5.67;68.4;17.3;30;2.92;0.2;0;0;0
2603;7;707;sugar and confectionery;breakfast cereals;32112;Muesli, crunchy, with chocolate, with or without fruits, fortified with vitamins and chemical elements;3;9.13;62.7;16.7;21.8;1.03;0.25;0;0;0
2604;7;707;sugar and confectionery;breakfast cereals;32113;Muesli, flakes (Bircher-style), with fruits or dried fruits, without sugar;9.21;10.7;61.6;11;18.6;6;0.2;0;0;0
2605;7;707;sugar and confectionery;breakfast cereals;32115;Breakfast cereals, chocolate puffed/popped wheat grain, fortified with vitamins and chemical elements;3.34;8.82;75.2;4.01;44.4;0.2;0.2;0;0;0
2606;7;707;sugar and confectionery;breakfast cereals;32116;Breakfast cereals, very rich in fibre, fortified with vitamins and chemical elements;3;14;49;3.5;18;0;0;0;0;0
2607;7;707;sugar and confectionery;breakfast cereals;32121;Breakfast cereals, corn flakes, sugar iced, fortified with vitamins and chemical elements;3.6;5.77;84.7;0.63;30;0;0;0;0;0
2608;7;707;sugar and confectionery;breakfast cereals;32123;Breakfast cereals, wheat flakes with walnuts, hazelnuts or almonds, fortified with vitamins and chemical elements;5;10.3;67.9;6.3;20.9;0;0;0;0;0
2609;7;707;sugar and confectionery;breakfast cereals;32128;Muesli, flakes (Bircher-style);0;10.6;68.5;4.83;11.9;0;0;0;0;0
2610;7;707;sugar and confectionery;breakfast cereals;32129;Breakfast cereals, puffed/popped corn, with honey (not fortified with vitamins and chemical elements);2.3;5.71;86.2;2.35;30.9;2;0.2;0;0;0
2611;7;707;sugar and confectionery;breakfast cereals;32130;Khorasan wheat, wholemeal, puffed/popped;5.13;6.68;80.5;1.96;0;0.2;0.2;0;0;0
2612;7;707;sugar and confectionery;breakfast cereals;32131;Breakfast cereals, chocolate puffed/popped rice, fortified with vitamins and chemical elements;2.68;6.22;83.2;2.82;29.7;0.23;0.2;0;0;0
2613;7;707;sugar and confectionery;breakfast cereals;32133;Breakfast cereals, puffed/popped corn, with honey, fortified with vitamins and chemical elements;3;5.5;85.3;1.8;27;2.03;0.1;0;0;0
2614;7;707;sugar and confectionery;breakfast cereals;32134;Breakfast cereals, puffed/popped cereals, wholemeal, fortified with vitamins and chemical elements;0;7.42;76.8;3.85;32;0;0;0;0;0
2615;7;707;sugar and confectionery;breakfast cereals;32135;Breakfast cereals, mix of puffed or extruded cereals, fortified with vitamins and chemical elements;3;7.39;79.4;4.27;33.3;0;0;0;0;0
2616;7;707;sugar and confectionery;breakfast cereals;32136;Muesli, crunchy, with quinoa;3.35;9.92;71.2;10.7;0;4.2;0.2;0;0;0
2617;7;707;sugar and confectionery;breakfast cereals;32138;Muesli, flakes (Bircher-style), with fruits or dried fruits (not fortified with vitamins and chemical elements);8.8;9.5;61.7;6.9;20.6;8.15;0.1;0;0;0
2618;7;707;sugar and confectionery;breakfast cereals;32139;Muesli, flakes, fortified with vitamins and chemical elements (average food);5.52;6.96;67.3;12.8;27.7;3.46;1.4;0;0;0
2619;7;707;sugar and confectionery;breakfast cereals;32140;Oat flakes, pre-cooked, raw;11;11;58;7.7;1.84;0.2;0.2;0;0;0
2620;7;707;sugar and confectionery;breakfast cereals;32141;Muesli, flakes, not fortified with vitamins and chemical elements (average food);6.63;9.2;60.7;11.6;21.1;6.38;0.074;0;0;0
2621;7;708;sugar and confectionery;cereal bars;31100;Milky cereal breakfast bar, with chocolate or not, fortified with vitamins and minerals;2.7;7.06;79.5;3.2;28.1;1.07;0.44;0;0;0
2622;7;708;sugar and confectionery;cereal bars;31101;Cereal bar with fruit, fortified with vitamins and minerals;8.45;6.13;72.8;6.53;30.2;0;0;0;0;0
2623;7;708;sugar and confectionery;cereal bars;31102;Cereal bar with chocolate, fortified with vitamins and minerals;4.48;5.99;72.9;10.9;32.4;4.1;0.8;0;0;0
2624;7;708;sugar and confectionery;cereal bars;31104;Cereal bar, low calorie;9.5;5.9;65.3;11.2;8.5;0;0;0;0;0
2625;7;708;sugar and confectionery;cereal bars;31106;Chocolate cereal bar;2.54;6.55;73;14.9;32.9;6.19;2.06;0;0;0
2626;7;708;sugar and confectionery;cereal bars;31113;Cereal bar w fruit;8.68;5.49;73.5;7.07;29.6;11.6;0.16;0;0;0
2627;7;708;sugar and confectionery;cereal bars;31114;Cereal bar with almonds or hazelnuts;6.5;8.69;60.6;18.2;20.4;5.7;0.1;0;0;0
2628;7;708;sugar and confectionery;cereal bars;31115;Chocolate cereal bar with fruits;0;5.7;70.4;11.8;34.8;11.1;0;0;0;0
2629;7;709;sugar and confectionery;cakes and pastry;19688;Rum baba, ;64.5;2.83;23.6;3.86;18.2;0;0;0;0;0
2630;7;709;sugar and confectionery;cakes and pastry;23000;Cake (average);21.2;5.27;53.5;17.8;32;4.01;0.5;0;0;0
2631;7;709;sugar and confectionery;cakes and pastry;23005;Chou pastry with praline flavoured creme;40.6;5.44;26.1;24.9;16.2;0.2;2;0;0;0
2632;7;709;sugar and confectionery;cakes and pastry;23006;Sponge cake w chocolate w or wo cherry;38.3;4.13;34.2;19;29.5;4.3;1.6;0;0;0
2633;7;709;sugar and confectionery;cakes and pastry;23007;Sponge cake w fruit mousse;53.3;3.87;31.6;12.2;25.1;2.91;1.36;0;0;0
2634;7;709;sugar and confectionery;cakes and pastry;23008;Dessert, Opera cake type;30.1;5.19;39.6;24;35.1;0.7;0.6;0;0;0
2635;7;709;sugar and confectionery;cakes and pastry;23009;Sponge sandwich cake filled and topped with strawberries or raspberries;52.6;3.31;26.7;15.5;17.3;7.8;0.5;0;0;0
2636;7;709;sugar and confectionery;cakes and pastry;23021;Rum baba;50.1;2.25;36.3;9.9;29.9;3.22;0.73;0;0;0
2637;7;709;sugar and confectionery;cakes and pastry;23022;Canelé cake;26.3;5.31;59.4;3.7;37.6;0.2;3;0;0;0
2638;7;709;sugar and confectionery;cakes and pastry;23024;Macaron filled with jam or cream;11.9;10;49.7;21.2;45.2;1.06;0.2;0;0;0
2639;7;709;sugar and confectionery;cakes and pastry;23030;Christmas log cake;43.4;4.2;30.7;19.7;23.7;1.8;1.1;0;0;0
2640;7;709;sugar and confectionery;cakes and pastry;23032;Brownie (chocolate cake);12.8;5.94;50.6;25.4;35.1;0.97;0.34;0;0;0
2641;7;709;sugar and confectionery;cakes and pastry;23033;Rock-shaped coconut cake;13.1;4.46;53.7;24.1;47.5;0;0;0;0;0
2642;7;709;sugar and confectionery;cakes and pastry;23050;Savoy-style sponge cake;33.2;5.9;56.3;0.8;0;0;0;0;0;0
2643;7;709;sugar and confectionery;cakes and pastry;23080;Pound cake;20.5;5.94;46;25.6;26.8;0.23;0.12;0;0;0
2644;7;709;sugar and confectionery;cakes and pastry;23081;Butter pound cake, ;19.4;5.94;48.2;23.9;26.4;0.33;0.1;0;0;0
2645;7;709;sugar and confectionery;cakes and pastry;23082;Pound cake, ;21.8;5.38;54.7;14.9;26.8;0.18;0.17;0;0;0
2646;7;709;sugar and confectionery;cakes and pastry;23103;Lemon cake, all types;17.9;5;54;21.3;0;0;0;0;0;0
2647;7;709;sugar and confectionery;cakes and pastry;23121;Breton pudding cake with prunes;50;5.13;32;8;21.5;5.19;1.93;0;0;0
2648;7;709;sugar and confectionery;cakes and pastry;23122;Buttered and caramelized milk bread cake;17;5.81;48.7;25.1;20.5;4.64;0.39;0;0;0
2649;7;709;sugar and confectionery;cakes and pastry;23200;Gingerbread;20.4;2.94;71.5;1.1;38.2;18.8;0.1;0;0;0
2650;7;709;sugar and confectionery;cakes and pastry;23220;Gingerbread w filling;17.2;4;76;2.5;44;0;0;0;0;0
2651;7;709;sugar and confectionery;cakes and pastry;23300;Baklava (oriental pastry with almonds and syrup);13.5;10.4;49.2;24.5;39.6;14.9;0.2;0;0;0
2652;7;709;sugar and confectionery;cakes and pastry;23301;Gazelle horn (oriental pastry with almonds and syrup);8.22;8.55;60.2;22.1;32;0.4;1;0;0;0
2653;7;709;sugar and confectionery;cakes and pastry;23455;Pastry cream puff;46.4;4.5;25.2;22.9;16.7;0.53;2.1;0;0;0
2654;7;709;sugar and confectionery;cakes and pastry;23456;Chou pastry filled with whipped cream;44.3;4.63;22.9;26.4;8.9;0.5;1.8;0;0;0
2655;7;709;sugar and confectionery;cakes and pastry;23457;Chou pastry filled with custard;51.7;4.31;34.9;7.3;13.5;2.6;1.7;0;0;0
2656;7;709;sugar and confectionery;cakes and pastry;23477;Eclair;48.8;5.78;31.6;11.8;18.9;0.8;2.8;0;0;0
2657;7;709;sugar and confectionery;cakes and pastry;23479;Fruit pie with confectioner's custard;56.8;2.94;30;7.7;18.7;6;1.1;0;0;0
2658;7;709;sugar and confectionery;cakes and pastry;23481;Apple pie with custard (flour, eggs, cream, sugar, apple alcohol);38.6;4.44;38.7;15;25.8;2.34;0.29;0;0;0
2659;7;709;sugar and confectionery;cakes and pastry;23485;Lemon tart;29.1;5;42.7;20.9;30.1;2.1;0.5;0;0;0
2660;7;709;sugar and confectionery;cakes and pastry;23490;Apple tart;50.4;2.52;32.7;8.79;20.7;4.3;0.2;0;0;0
2661;7;709;sugar and confectionery;cakes and pastry;23491;Strawberries tart;46.9;3.19;31;19.8;0;7.2;0.5;0;0;0
2662;7;709;sugar and confectionery;cakes and pastry;23493;Apple crumble;52.4;2.19;33.8;9.5;19;3.66;0.1;0;0;0
2663;7;709;sugar and confectionery;cakes and pastry;23494;Apricots tart;41.5;3.18;41;10.7;17.4;6.54;0.2;0;0;0
2664;7;709;sugar and confectionery;cakes and pastry;23495;Red berries tart;49.1;3.5;38.5;6.87;20.9;5;0.2;0;0;0
2665;7;709;sugar and confectionery;cakes and pastry;23496;Tatin tart (caramelized upside-down apple tart);50;2.31;37.1;9.3;24.9;5.5;0.2;0;0;0
2666;7;709;sugar and confectionery;cakes and pastry;23497;Chocolate tart from bakery;18.6;5.94;40.9;30.7;22.7;1.8;1;0;0;0
2667;7;709;sugar and confectionery;cakes and pastry;23499;Fruit tart;0;3.72;46.9;10.6;24.6;6.32;0.32;0;0;0
2668;7;709;sugar and confectionery;cakes and pastry;23525;Flan tart with eggs;54.6;3.76;29.2;11.3;18.4;0.12;2.79;0;0;0
2669;7;709;sugar and confectionery;cakes and pastry;23531;Fruit charlotte;55.7;5.16;28.2;6.64;21.7;10.2;0.2;0;0;0
2670;7;709;sugar and confectionery;cakes and pastry;23585;Chocolate cake;16.8;5.74;54.6;21.6;32.2;1.71;0.5;0;0;0
2671;7;709;sugar and confectionery;cakes and pastry;23586;Chocolate soft cake, ;16.7;6.19;48.2;24;33.4;0.72;0.2;0;0;0
2672;7;709;sugar and confectionery;cakes and pastry;23588;Yogurt cake;0;5.87;51.8;21.4;26.9;0;0;0;0;0
2673;7;709;sugar and confectionery;cakes and pastry;23589;Fresh cream cheese cake;54.2;6.17;27;11.6;19.5;3.21;3.21;0;0;0
2674;7;709;sugar and confectionery;cakes and pastry;23594;Soft cake, plain, sponge cake type;20;5.7;57.6;14.4;27.1;0;0;0;0;0
2675;7;709;sugar and confectionery;cakes and pastry;23680;Twelfth Night cake;0;5;29.8;23.3;9.9;0;0;0;0;0
2676;7;709;sugar and confectionery;cakes and pastry;23684;Twelfth Night cake (puff pastry filled with almond paste);21.9;7.6;33.4;30;15.6;0.5;0.5;0;0;0
2677;7;709;sugar and confectionery;cakes and pastry;23799;Crepe, plain refrigerated;42;6.49;40;7.21;19.1;0.7;2.3;0;0;0
2678;7;709;sugar and confectionery;cakes and pastry;23800;Crepe, plain room temperature;15.6;8.5;58.1;14.1;28.1;2.83;1.72;0;0;0
2679;7;709;sugar and confectionery;cakes and pastry;23801;Buckwheat crepe, plain, ;59;5.95;30.1;1.51;1.08;0.3;0.2;0;0;0
2680;7;709;sugar and confectionery;cakes and pastry;23802;Basque cake (shortbread), with custard;26.5;4.03;57.4;13.3;28.1;3.6;0.9;0;0;0
2681;7;709;sugar and confectionery;cakes and pastry;23803;Basque cake (shortbread), with cherries;0;4.3;63.3;13.5;42;0;0;0;0;0
2682;7;709;sugar and confectionery;cakes and pastry;23815;Crepe filled with sugar, ;0;6.62;58.7;15.8;31;0;0;0;0;0
2683;7;709;sugar and confectionery;cakes and pastry;23820;Crepe, filled with jam, home-made;30.6;6.51;54;5.74;19.4;0;0;0;0;0
2684;7;709;sugar and confectionery;cakes and pastry;23821;Crepe, filled with chocolate or chocolate and hazelnut spread, home-made;17.8;8.1;54.3;14.6;20.4;0;0;0;0;0
2685;7;709;sugar and confectionery;cakes and pastry;23829;Crepe filled with chocolate, ;9;6.43;58.7;20.4;38.2;0.2;2.9;0;0;0
2686;7;709;sugar and confectionery;cakes and pastry;23830;Crepe filled with strawberries, ;0;5.35;66.7;6.6;30.8;0;0;0;0;0
2687;7;709;sugar and confectionery;cakes and pastry;23849;Wafer biscuit, thin, filled with honey, ;7;4.56;67;18.3;37;10.5;0.1;0;0;0
2688;7;709;sugar and confectionery;cakes and pastry;23850;Waffle, from bakery;38.9;8;36.1;13.4;4.8;0.3;0.9;0;0;0
2689;7;709;sugar and confectionery;cakes and pastry;23851;Soft waffle (Brussels-style), plain or with sugar, ;0;7.1;52.5;25.2;32;0;0;0;0;0
2690;7;709;sugar and confectionery;cakes and pastry;23852;Soft waffle (Brussels-style), with chocolate, ;0;6.1;55.9;23.9;29.4;0;0;0;0;0
2691;7;709;sugar and confectionery;cakes and pastry;23853;Wafer biscuit, crunchy (thin or dry), plain or with sugar, ;7.13;5.18;66.4;17.9;37.6;6.5;0.2;0;0;0
2692;7;709;sugar and confectionery;cakes and pastry;23854;Wafer biscuit, crunchy (thin or dry), with chocolate, ;0;6.9;70;16;39;0;0;0;0;0
2693;7;709;sugar and confectionery;cakes and pastry;23880;Doughnut, plain;26;7.25;39.4;23.7;10.7;2.38;0.3;0;0;0
2694;7;709;sugar and confectionery;cakes and pastry;23881;Doughnut filled with jam;27.6;6.36;45.6;18.7;19.9;3.6;0;0;0;0
2695;7;709;sugar and confectionery;cakes and pastry;23884;Doughnut filled with fruits, ;27.7;5.65;47.6;16;14.5;0;0;0;0;0
2696;7;709;sugar and confectionery;cakes and pastry;23885;Doughnut filled with chocolate, ;20.3;7.31;45.9;22.5;18.6;1.59;0.6;0;0;0
2697;7;709;sugar and confectionery;cakes and pastry;23900;Pastry (average);30.8;5.04;44;17.2;27.5;3.17;0.83;0;0;0
2698;7;709;sugar and confectionery;cakes and pastry;23909;Fruit cake, ;23.5;4.19;55.2;12.6;35.8;10.7;0.1;0;0;0
2699;7;709;sugar and confectionery;cakes and pastry;23925;Marble cake, ;17.5;5.76;50.5;23;27.9;0.4;0.2;0;0;0
2700;7;709;sugar and confectionery;cakes and pastry;23930;Fruit shortbread cake, ;0;5.13;63.9;16.3;39;0;0;0;0;0
2701;7;709;sugar and confectionery;cakes and pastry;23937;Fruit soft cake, ;0;4.61;61.6;14.8;34.2;9.78;0;0;0;0
2702;7;709;sugar and confectionery;cakes and pastry;23938;Soft cake with nuts, ;0;6.2;48.8;25.5;34.7;0.64;0;0;0;0
